username,fishname,weight,value,rating,rarity,date,category,DateTime,time,isNew,Reset Date
christopherclink,Diglett,0.7626195,1,1,Common,2025-03-20,PokémonGen01,20/03/2025 12:58:19 PM,12:58:19,Existing,2025-02-05
chattykathy,Spook Fish,80.92812,129,2,Epic,2025-03-20,Stardew Valley,20/03/2025 12:58:40 PM,12:58:40,Existing,2025-02-05
porges_,Hitmonlee,48.33592,120,1,Epic,2025-03-20,PokémonGen01,20/03/2025 01:00:57 PM,13:00:57,Existing,2025-02-05
porges_,Gummy Worms,0.8507238,9,1,Common,2025-03-20,Vanilla,20/03/2025 01:09:47 PM,13:09:47,Existing,2025-02-05
porges_,Charizard,77.57397,106,1,Epic,2025-03-20,PokémonGen01,20/03/2025 01:23:23 PM,13:23:23,New,2025-02-05
christopherclink,Radioactive Carp,37.95833,256,2,Legendary,2025-03-20,Stardew Valley,20/03/2025 01:33:31 PM,13:33:31,Existing,2025-02-05
thedevilkid,Largemouth Bass,29.71433,48,1,Uncommon,2025-03-20,Stardew Valley,20/03/2025 01:34:43 PM,13:34:43,Existing,2025-02-05
christopherclink,Pidgey,1.576426,1,1,Common,2025-03-20,PokémonGen01,20/03/2025 01:48:45 PM,13:48:45,Existing,2025-02-05
thedevilkid,Horsea,8.512478,20,2,Common,2025-03-20,PokémonGen01,20/03/2025 01:49:11 PM,13:49:11,NewRecord,2025-02-05
christopherclink,Sardine,12.02286,28,1,Common,2025-03-20,Stardew Valley,20/03/2025 01:57:45 PM,13:57:45,Existing,2025-02-05
chattykathy,Atlantic Cod,43.29808,32,2,Common,2025-03-20,Vanilla,20/03/2025 02:10:42 PM,14:10:42,Existing,2025-02-05
christopherclink,Pinsir,52.7719,119,1,Epic,2025-03-20,PokémonGen01,20/03/2025 02:11:04 PM,14:11:04,New,2025-02-05
thedevilkid,Zubat,8.14606,1,2,Common,2025-03-20,PokémonGen01,20/03/2025 02:21:37 PM,14:21:37,NewRecord,2025-02-05
christopherclink,Rattata,3.035939,1,1,Common,2025-03-20,PokémonGen01,20/03/2025 02:22:43 PM,14:22:43,Existing,2025-02-05
porges_,Ekans,6.702334,1,1,Common,2025-03-20,PokémonGen01,20/03/2025 02:31:32 PM,14:31:32,Existing,2025-02-05
christopherclink,Tauros,80.28503,113,1,Epic,2025-03-20,PokémonGen01,20/03/2025 02:31:53 PM,14:31:53,NewRecord,2025-02-05
chattykathy,Red Discus,0.3971726,89,1,Rare,2025-03-20,Vanilla,20/03/2025 02:32:49 PM,14:32:49,Existing,2025-02-05
thedevilkid,Funny Metal Tubes,0.1896881,2,1,Junk,2025-03-20,Vanilla,20/03/2025 02:38:30 PM,14:38:30,Existing,2025-02-05
christopherclink,Gummy Worms,1.121453,11,3,Common,2025-03-20,Vanilla,20/03/2025 02:39:07 PM,14:39:07,Existing,2025-02-05
porges_,Perch,2.807371,28,1,Common,2025-03-20,Vanilla,20/03/2025 02:40:42 PM,14:40:42,Existing,2025-02-05
chattykathy,Tiger Trout,18.50289,53,1,Rare,2025-03-20,Stardew Valley,20/03/2025 02:41:04 PM,14:41:04,Existing,2025-02-05
thedevilkid,Orangespined Unicornfish,0.9133301,68,1,Rare,2025-03-20,Vanilla,20/03/2025 02:42:20 PM,14:42:20,Existing,2025-02-05
christopherclink,Krabby,5.821239,17,1,Common,2025-03-20,PokémonGen01,20/03/2025 02:42:55 PM,14:42:55,Existing,2025-02-05
thedevilkid,Perch - SV,24.70666,35,1,Uncommon,2025-03-20,Stardew Valley,20/03/2025 02:44:53 PM,14:44:53,Existing,2025-02-05
chattykathy,Magikarp,9.91751,1,1,Common,2025-03-20,PokémonGen01,20/03/2025 02:45:15 PM,14:45:15,Existing,2025-02-05
thedevilkid,Mug,0.5100546,10,2,Junk,2025-03-20,Vanilla,20/03/2025 02:47:35 PM,14:47:35,Existing,2025-02-05
thedevilkid,Red Mullet,22.0446,53,1,Uncommon,2025-03-20,Stardew Valley,20/03/2025 02:50:21 PM,14:50:21,Existing,2025-02-05
thedevilkid,Golden Redeye Rudd,0.8671381,43,2,Uncommon,2025-03-20,Vanilla,20/03/2025 02:51:46 PM,14:51:46,Existing,2025-02-05
thedevilkid,Frontosa Cichlid,0.4849396,34,1,Uncommon,2025-03-20,Vanilla,20/03/2025 02:54:34 PM,14:54:34,Existing,2025-02-05
thedevilkid,Red Snapper,25.12571,39,1,Uncommon,2025-03-20,Stardew Valley,20/03/2025 02:55:50 PM,14:55:50,Existing,2025-02-05
porges_,Loggerhead Turtle,150.9306,157,3,Epic,2025-03-20,Vanilla,20/03/2025 02:56:44 PM,14:56:44,Existing,2025-02-05
thedevilkid,Son of Crimsonfish,16.99822,364,1,Legendary,2025-03-20,Stardew Valley,20/03/2025 02:58:05 PM,14:58:05,Existing,2025-02-05
chattykathy,Tire,26.42918,9,1,Junk,2025-03-20,Vanilla,20/03/2025 02:58:37 PM,14:58:37,Existing,2025-02-05
pixeloddie,Articuno,46.20621,626,1,Legendary,2025-03-20,PokémonGen01,20/03/2025 02:58:58 PM,14:58:58,New,2025-02-05
porges_,Nidoran♂,8.921709,13,1,Common,2025-03-20,PokémonGen01,20/03/2025 02:59:32 PM,14:59:32,Existing,2025-02-05
thedevilkid,Black Redeye,37.80817,28,1,Common,2025-03-20,Vanilla,20/03/2025 02:59:53 PM,14:59:53,Existing,2025-02-05
thedevilkid,Triggerfish,20.82455,94,2,Uncommon,2025-03-20,Vanilla,20/03/2025 03:01:16 PM,15:01:16,Existing,2025-02-05
porges_,Parrot Fish,1.786015,63,1,Rare,2025-03-20,Vanilla,20/03/2025 03:03:55 PM,15:03:55,Existing,2025-02-05
thedevilkid,Piranha,1.098925,88,2,Rare,2025-03-20,Vanilla,20/03/2025 03:08:08 PM,15:08:08,Existing,2025-02-05
thedevilkid,Sardine,11.91545,27,1,Common,2025-03-20,Stardew Valley,20/03/2025 03:09:55 PM,15:09:55,Existing,2025-02-05
porges_,Halibut,29.84579,44,1,Uncommon,2025-03-20,Stardew Valley,20/03/2025 03:12:28 PM,15:12:28,Existing,2025-02-05
thedevilkid,Krabby,6.962904,20,2,Common,2025-03-20,PokémonGen01,20/03/2025 03:13:14 PM,15:13:14,Existing,2025-02-05
thedevilkid,Walleye,40.95095,45,1,Uncommon,2025-03-20,Stardew Valley,20/03/2025 03:14:35 PM,15:14:35,Existing,2025-02-05
porges_,Arcanine,129.9793,90,1,Rare,2025-03-20,PokémonGen01,20/03/2025 03:14:57 PM,15:14:57,Existing,2025-02-05
porges_,Pink Rubber Ducky,4.115232,329,1,Legendary,2025-03-20,Vanilla,20/03/2025 03:16:49 PM,15:16:49,Existing,2025-02-05
christopherclink,Frontosa Cichlid,0.5506465,39,3,Uncommon,2025-03-20,Vanilla,20/03/2025 03:17:17 PM,15:17:17,Existing,2025-02-05
thedevilkid,Gloom,6.990163,65,1,Rare,2025-03-20,PokémonGen01,20/03/2025 03:17:39 PM,15:17:39,Existing,2025-02-05
porges_,Salmon,3.376358,25,1,Common,2025-03-20,Vanilla,20/03/2025 03:19:29 PM,15:19:29,Existing,2025-02-05
chattykathy,Rabbitfish,1.77397,31,1,Uncommon,2025-03-20,Vanilla,20/03/2025 03:21:30 PM,15:21:30,Existing,2025-02-05
thedevilkid,Victreebel,16.98485,136,2,Epic,2025-03-20,PokémonGen01,20/03/2025 03:23:34 PM,15:23:34,New,2025-02-05
porges_,Slowbro,74.26809,101,1,Rare,2025-03-20,PokémonGen01,20/03/2025 03:24:56 PM,15:24:56,Existing,2025-02-05
porges_,Tire,33.31572,11,3,Junk,2025-03-20,Vanilla,20/03/2025 03:27:08 PM,15:27:08,Existing,2025-02-05
porges_,Count Quackula,1.752205,158,1,Epic,2025-03-20,Vanilla,20/03/2025 03:29:26 PM,15:29:26,Existing,2025-02-05
thedevilkid,Nidoran♀,7.373343,14,2,Common,2025-03-20,PokémonGen01,20/03/2025 03:29:51 PM,15:29:51,Existing,2025-02-05
porges_,Ekans,7.184031,1,2,Common,2025-03-20,PokémonGen01,20/03/2025 03:30:57 PM,15:30:57,NewRecord,2025-02-05
porges_,Sponge,0.09780679,2,1,Epic,2025-03-20,Vanilla,20/03/2025 03:32:13 PM,15:32:13,Existing,2025-02-05
thedevilkid,Herring,18.08492,22,1,Common,2025-03-20,Stardew Valley,20/03/2025 03:33:49 PM,15:33:49,Existing,2025-02-05
porges_,Orange Mandarin Fish,0.160119,144,1,Epic,2025-03-20,Vanilla,20/03/2025 03:37:27 PM,15:37:27,Existing,2025-02-05
porges_,Sardine,12.38952,29,1,Common,2025-03-20,Stardew Valley,20/03/2025 03:39:24 PM,15:39:24,Existing,2025-02-05
porges_,Olive Ridley Turtle,40.29831,81,2,Rare,2025-03-20,Vanilla,20/03/2025 03:41:49 PM,15:41:49,Existing,2025-02-05
porges_,Aerodactyl,56.56607,192,1,Epic,2025-03-20,PokémonGen01,20/03/2025 03:43:43 PM,15:43:43,New,2025-02-05
porges_,Traffic Cone,1.065707,9,2,Junk,2025-03-20,Vanilla,20/03/2025 03:45:14 PM,15:45:14,Existing,2025-02-05
thedevilkid,Drowzee,26.82806,32,1,Uncommon,2025-03-20,PokémonGen01,20/03/2025 03:45:35 PM,15:45:35,Existing,2025-02-05
porges_,Electric Catfish,21.92618,57,1,Uncommon,2025-03-20,Vanilla,20/03/2025 03:49:05 PM,15:49:05,Existing,2025-02-05
thedevilkid,Nidoran♂,9.717015,14,2,Common,2025-03-20,PokémonGen01,20/03/2025 03:49:27 PM,15:49:27,NewRecord,2025-02-05
christopherclink,Murex Shellfish,0.4562975,37,1,Uncommon,2025-03-20,Vanilla,20/03/2025 03:50:35 PM,15:50:35,Existing,2025-02-05
thedevilkid,Henry's Shoe,1.749928,4,1,Junk,2025-03-20,Vanilla,20/03/2025 03:50:58 PM,15:50:58,Existing,2025-02-05
porges_,Vape,0.2220055,11,3,Junk,2025-03-20,Vanilla,20/03/2025 03:51:19 PM,15:51:19,Existing,2025-02-05
thedevilkid,Dugtrio,34.10085,124,2,Epic,2025-03-20,PokémonGen01,20/03/2025 03:52:26 PM,15:52:26,Existing,2025-02-05
thedevilkid,Slowpoke,39.99536,43,3,Uncommon,2025-03-20,PokémonGen01,20/03/2025 03:53:29 PM,15:53:29,NewRecord,2025-02-05
porges_,Halibut,29.78584,44,1,Uncommon,2025-03-20,Stardew Valley,20/03/2025 03:55:33 PM,15:55:33,Existing,2025-02-05
porges_,Flareon,25.59685,127,2,Epic,2025-03-20,PokémonGen01,20/03/2025 03:57:27 PM,15:57:27,New,2025-02-05
thedevilkid,Magnemite,4.99295,32,1,Uncommon,2025-03-20,PokémonGen01,20/03/2025 03:58:18 PM,15:58:18,Existing,2025-02-05
thedevilkid,Horsea,8.580677,20,2,Common,2025-03-20,PokémonGen01,20/03/2025 03:59:37 PM,15:59:37,NewRecord,2025-02-05
porges_,Meowth,3.534073,1,1,Common,2025-03-20,PokémonGen01,20/03/2025 04:00:11 PM,16:00:11,Existing,2025-02-05
thedevilkid,Shad,45.75397,42,1,Uncommon,2025-03-20,Stardew Valley,20/03/2025 04:01:34 PM,16:01:34,Existing,2025-02-05
porges_,Sailfish,75.38344,97,2,Rare,2025-03-20,Vanilla,20/03/2025 04:03:24 PM,16:03:24,Existing,2025-02-05
thedevilkid,Perch - SV,21.93959,31,1,Uncommon,2025-03-20,Stardew Valley,20/03/2025 04:03:47 PM,16:03:47,Existing,2025-02-05
porges_,Kingler,54.60349,105,1,Epic,2025-03-20,PokémonGen01,20/03/2025 04:07:17 PM,16:07:17,Existing,2025-02-05
chattykathy,Gummy Worms,0.9597924,10,1,Common,2025-03-20,Vanilla,20/03/2025 04:07:44 PM,16:07:44,Existing,2025-02-05
porges_,Krabby,7.332569,21,3,Common,2025-03-20,PokémonGen01,20/03/2025 04:09:37 PM,16:09:37,NewRecord,2025-02-05
porges_,VHS Tape,0.4278485,17,1,Junk,2025-03-20,Vanilla,20/03/2025 04:15:47 PM,16:15:47,Existing,2025-02-05
christopherclink,Parrot Fish,2.135747,75,2,Rare,2025-03-20,Vanilla,20/03/2025 04:19:45 PM,16:19:45,Existing,2025-02-05
porges_,Vulpix,10.55732,42,2,Uncommon,2025-03-20,PokémonGen01,20/03/2025 04:21:32 PM,16:21:32,NewRecord,2025-02-05
porges_,Ninetales,21.38392,115,2,Rare,2025-03-20,PokémonGen01,20/03/2025 04:22:49 PM,16:22:49,NewRecord,2025-02-05
porges_,Perch,2.483438,25,1,Common,2025-03-20,Vanilla,20/03/2025 04:24:54 PM,16:24:54,Existing,2025-02-05
porges_,Strange Vase,0.4642085,9,1,Junk,2025-03-20,Vanilla,20/03/2025 04:29:59 PM,16:29:59,Existing,2025-02-05
mynameisjasonn,Shad,43.59462,40,1,Uncommon,2025-03-20,Stardew Valley,20/03/2025 04:32:33 PM,16:32:33,Existing,2025-02-05
porges_,Dugtrio,27.14267,99,1,Epic,2025-03-20,PokémonGen01,20/03/2025 04:33:01 PM,16:33:01,Existing,2025-02-05
porges_,Staryu,33.44671,18,1,Common,2025-03-20,PokémonGen01,20/03/2025 04:36:35 PM,16:36:35,Existing,2025-02-05
porges_,Squirtle,10.00585,138,3,Epic,2025-03-20,PokémonGen01,20/03/2025 04:42:14 PM,16:42:14,New,2025-02-05
chattykathy,Abra,20.64444,35,2,Common,2025-03-20,PokémonGen01,20/03/2025 04:42:38 PM,16:42:38,Existing,2025-02-05
porges_,Coffee Cup,0.1915902,2,1,Junk,2025-03-20,Vanilla,20/03/2025 04:46:38 PM,16:46:38,Existing,2025-02-05
porges_,Meowth,4.070133,1,1,Common,2025-03-20,PokémonGen01,20/03/2025 04:49:57 PM,16:49:57,Existing,2025-02-05
scuffedcj12,Dorado,30.3125,72,1,Rare,2025-03-20,Stardew Valley,20/03/2025 04:51:05 PM,16:51:05,Existing,2025-02-05
porges_,Carp,6.725254,13,1,Common,2025-03-20,Vanilla,20/03/2025 04:51:28 PM,16:51:28,Existing,2025-02-05
mynameisjasonn,Snorlax,494.8475,215,2,Epic,2025-03-20,PokémonGen01,20/03/2025 04:51:50 PM,16:51:50,NewRecord,2025-02-05
scuffedcj12,Bike,9.892971,30,1,Junk,2025-03-20,Vanilla,20/03/2025 04:54:47 PM,16:54:47,Existing,2025-02-05
porges_,Evil Mimicrarian,4.380095,184,1,Legendary,2025-03-20,CKFriends,20/03/2025 04:55:08 PM,16:55:08,Existing,2025-02-05
mynameisjasonn,VHS Tape,0.5171524,21,2,Junk,2025-03-20,Vanilla,20/03/2025 05:07:20 PM,17:07:20,Existing,2025-02-05
scuffedcj12,Raichu,32.28575,115,2,Rare,2025-03-20,PokémonGen01,20/03/2025 05:12:36 PM,17:12:36,NewRecord,2025-02-05
christopherclink,Rapidash,89.00601,108,1,Epic,2025-03-20,PokémonGen01,20/03/2025 05:12:59 PM,17:12:59,Existing,2025-02-05
mynameisjasonn,Some Keys,0.1688028,8,1,Junk,2025-03-20,Vanilla,20/03/2025 05:13:23 PM,17:13:23,Existing,2025-02-05
scuffedcj12,Poliwag,11.41123,1,1,Common,2025-03-20,PokémonGen01,20/03/2025 05:14:17 PM,17:14:17,Existing,2025-02-05
maddmann88,Arcanine,143.756,99,1,Rare,2025-03-20,PokémonGen01,20/03/2025 05:14:41 PM,17:14:41,Existing,2025-02-05
christopherclink,Tuna - SV,65.09087,75,2,Rare,2025-03-20,Stardew Valley,20/03/2025 05:15:05 PM,17:15:05,New,2025-02-05
scuffedcj12,Pike - SV,49.7534,49,1,Rare,2025-03-20,Stardew Valley,20/03/2025 05:15:48 PM,17:15:48,Existing,2025-02-05
mynameisjasonn,Spook Fish,72.23941,116,1,Epic,2025-03-20,Stardew Valley,20/03/2025 05:16:10 PM,17:16:10,Existing,2025-02-05
scuffedcj12,Nidoran♀,5.770878,11,1,Common,2025-03-20,PokémonGen01,20/03/2025 05:18:06 PM,17:18:06,Existing,2025-02-05
scuffedcj12,Dodrio,75.55074,110,1,Epic,2025-03-20,PokémonGen01,20/03/2025 05:44:24 PM,17:44:24,New,2025-02-05
mynameisjasonn,Magnemite,6.649906,43,3,Uncommon,2025-03-20,PokémonGen01,20/03/2025 05:45:07 PM,17:45:07,Existing,2025-02-05
scuffedcj12,Sardine,12.92014,30,1,Common,2025-03-20,Stardew Valley,20/03/2025 05:46:40 PM,17:46:40,Existing,2025-02-05
christopherclink,Blue Discus - SV,8.413184,101,1,Epic,2025-03-20,Stardew Valley,20/03/2025 05:47:49 PM,17:47:49,New,2025-02-05
chattykathy,Pike,1.119111,11,3,Common,2025-03-20,Vanilla,20/03/2025 05:48:12 PM,17:48:12,Existing,2025-02-05
scuffedcj12,Black Redeye,35.83671,27,1,Common,2025-03-20,Vanilla,20/03/2025 05:48:33 PM,17:48:33,Existing,2025-02-05
porges_,Golbat,54.51915,97,1,Rare,2025-03-20,PokémonGen01,20/03/2025 05:48:55 PM,17:48:55,Existing,2025-02-05
itsbuddybillie13,Hermit Crab,1.016889,20,2,Common,2025-03-20,Vanilla,20/03/2025 05:49:18 PM,17:49:18,Existing,2025-02-05
mynameisjasonn,Bike,8.463205,25,1,Junk,2025-03-20,Vanilla,20/03/2025 06:13:22 PM,18:13:22,Existing,2025-02-05
scuffedcj12,Bonytail Chub,2.50554,67,1,Rare,2025-03-20,Vanilla,20/03/2025 06:13:44 PM,18:13:44,Existing,2025-02-05
christopherclink,Cubone,5.76333,35,1,Uncommon,2025-03-20,PokémonGen01,20/03/2025 06:14:06 PM,18:14:06,Existing,2025-02-05
scuffedcj12,VHS Tape,0.4246329,17,1,Junk,2025-03-20,Vanilla,20/03/2025 06:16:52 PM,18:16:52,Existing,2025-02-05
scuffedcj12,Tauros,92.72489,130,2,Epic,2025-03-20,PokémonGen01,20/03/2025 06:47:27 PM,18:47:27,NewRecord,2025-02-05
christopherclink,CB Longneck,0.1899239,2,1,Junk,2025-03-20,Vanilla,20/03/2025 06:47:51 PM,18:47:51,Existing,2025-02-05
chattykathy,Eel,91.25391,158,3,Epic,2025-03-20,Stardew Valley,20/03/2025 06:48:16 PM,18:48:16,NewRecord,2025-02-05
porges_,Gloom,8.76797,82,2,Rare,2025-03-20,PokémonGen01,20/03/2025 06:48:40 PM,18:48:40,NewRecord,2025-02-05
christopherclink,Finnish Fish,1.737273,61,1,Rare,2025-03-20,Vanilla,20/03/2025 06:52:28 PM,18:52:28,Existing,2025-02-05
porges_,Orangespined Unicornfish,1.120155,84,3,Rare,2025-03-20,Vanilla,20/03/2025 06:52:58 PM,18:52:58,Existing,2025-02-05
porges_,Dratini,3.364991,255,2,Legendary,2025-03-20,PokémonGen01,20/03/2025 06:54:49 PM,18:54:49,New,2025-02-05
chattykathy,Nidorino,21.13375,87,2,Rare,2025-03-20,PokémonGen01,20/03/2025 06:55:16 PM,18:55:16,New,2025-02-05
porges_,Weird Drawing of a Fish?,0.4080001,8,1,Junk,2025-03-20,Vanilla,20/03/2025 07:00:35 PM,19:00:35,Existing,2025-02-05
porges_,Slowpoke,37.49535,41,2,Uncommon,2025-03-20,PokémonGen01,20/03/2025 07:11:30 PM,19:11:30,Existing,2025-02-05
porges_,NoVincent,4.03235,202,1,Legendary,2025-03-20,CKFriends,20/03/2025 07:23:02 PM,19:23:02,New,2025-02-05
christopherclink,Pidgey,1.564816,1,1,Common,2025-03-20,PokémonGen01,20/03/2025 07:30:31 PM,19:30:31,Existing,2025-02-05
chattykathy,Stingray,63.5106,167,2,Epic,2025-03-20,Stardew Valley,20/03/2025 07:32:25 PM,19:32:25,Existing,2025-02-05
mynameisjasonn,Rhydon,119.9977,115,1,Epic,2025-03-20,PokémonGen01,20/03/2025 07:32:49 PM,19:32:49,New,2025-02-05
christopherclink,Diglett,0.8145882,1,2,Common,2025-03-20,PokémonGen01,20/03/2025 07:33:13 PM,19:33:13,Existing,2025-02-05
thedevilkid,Clefable,34.94213,119,1,Epic,2025-03-20,PokémonGen01,20/03/2025 07:52:02 PM,19:52:02,Existing,2025-02-05
mynameisjasonn,Golden Crown,0.8078244,404,1,Legendary,2025-03-20,Vanilla,20/03/2025 07:52:26 PM,19:52:26,Existing,2025-02-05
christopherclink,Sturgeon,60.00531,77,1,Rare,2025-03-20,Stardew Valley,20/03/2025 07:52:55 PM,19:52:55,Existing,2025-02-05
christopherclink,Carp - SV,57.38653,17,3,Common,2025-03-20,Stardew Valley,20/03/2025 08:08:00 PM,20:08:00,NewRecord,2025-02-05
chattykathy,Salmon,3.769728,28,1,Common,2025-03-20,Vanilla,20/03/2025 08:10:13 PM,20:10:13,Existing,2025-02-05
mynameisjasonn,Goldeen,12.80032,16,1,Common,2025-03-20,PokémonGen01,20/03/2025 08:10:36 PM,20:10:36,Existing,2025-02-05
christopherclink,Pidgey,1.442865,1,1,Common,2025-03-20,PokémonGen01,20/03/2025 08:11:00 PM,20:11:00,Existing,2025-02-05
chattykathy,Staryu,38.00801,21,3,Common,2025-03-20,PokémonGen01,20/03/2025 08:11:34 PM,20:11:34,NewRecord,2025-02-05
mynameisjasonn,Sunfish - SV,15.5456,29,1,Common,2025-03-20,Stardew Valley,20/03/2025 08:12:42 PM,20:12:42,Existing,2025-02-05
chattykathy,Black Spotted Grunt,5.131196,21,2,Common,2025-03-20,Vanilla,20/03/2025 08:13:33 PM,20:13:33,Existing,2025-02-05
christopherclink,Vulpix,8.716419,34,1,Uncommon,2025-03-20,PokémonGen01,20/03/2025 08:41:38 PM,20:41:38,Existing,2025-02-05
chattykathy,Thong,0.207431,2,2,Junk,2025-03-20,Vanilla,20/03/2025 08:42:47 PM,20:42:47,Existing,2025-02-05
scuffedcj12,Salmon,3.405905,26,1,Common,2025-03-20,Vanilla,20/03/2025 09:13:00 PM,21:13:00,Existing,2025-02-05
scuffedcj12,Krabby,6.964148,20,2,Common,2025-03-20,PokémonGen01,20/03/2025 09:17:54 PM,21:17:54,Existing,2025-02-05
thedevilkid,Primeape,32.63358,109,2,Rare,2025-03-20,PokémonGen01,20/03/2025 09:36:15 PM,21:36:15,NewRecord,2025-02-05
scuffedcj12,Rattata,3.473756,1,1,Common,2025-03-20,PokémonGen01,20/03/2025 09:38:12 PM,21:38:12,Existing,2025-02-05
thedevilkid,Mankey,31.24938,44,3,Uncommon,2025-03-20,PokémonGen01,20/03/2025 09:38:33 PM,21:38:33,Existing,2025-02-05
mynameisjasonn,Thong,0.1847605,2,1,Junk,2025-03-20,Vanilla,20/03/2025 09:38:55 PM,21:38:55,Existing,2025-02-05
scuffedcj12,Ekans,7.076319,1,2,Common,2025-03-20,PokémonGen01,20/03/2025 09:39:29 PM,21:39:29,Existing,2025-02-05
novincent,Sardine,12.30186,28,1,Common,2025-03-20,Stardew Valley,20/03/2025 09:39:51 PM,21:39:51,Existing,2025-02-05
thedevilkid,Poliwag,12.80882,1,2,Common,2025-03-20,PokémonGen01,20/03/2025 09:40:13 PM,21:40:13,Existing,2025-02-05
bvnfire,Magikarp,8.044454,1,1,Common,2025-03-20,PokémonGen01,20/03/2025 09:40:34 PM,21:40:34,Existing,2025-02-05
chattykathy,Sturgeon,54.93869,70,1,Rare,2025-03-20,Stardew Valley,20/03/2025 09:45:18 PM,21:45:18,Existing,2025-02-05
scuffedcj12,Broken Sword,0.868276,87,1,Junk,2025-03-20,Vanilla,20/03/2025 09:45:40 PM,21:45:40,Existing,2025-02-05
hex_basicttv,Kabuto,12.15132,158,2,Epic,2025-03-20,PokémonGen01,20/03/2025 09:46:03 PM,21:46:03,New,2025-02-05
mynameisjasonn,Orange-Spotted Spinefoot,0.1085139,76,2,Rare,2025-03-20,Vanilla,20/03/2025 09:46:28 PM,21:46:28,Existing,2025-02-05
thedevilkid,Snorlax,391.9003,170,1,Epic,2025-03-20,PokémonGen01,20/03/2025 09:46:50 PM,21:46:50,Existing,2025-02-05
scuffedcj12,Carp - SV,50.73624,15,1,Common,2025-03-20,Stardew Valley,20/03/2025 10:02:54 PM,22:02:54,Existing,2025-02-05
mynameisjasonn,Streaked Spinefoot,0.1935109,39,1,Uncommon,2025-03-20,Vanilla,20/03/2025 10:03:17 PM,22:03:17,Existing,2025-02-05
bvnfire,Arbok,54.90675,83,1,Rare,2025-03-20,PokémonGen01,20/03/2025 10:03:39 PM,22:03:39,Existing,2025-02-05
mynameisjasonn,Caterpie,2.35455,1,1,Common,2025-03-21,PokémonGen01,21/03/2025 08:24:23 PM,20:24:23,Existing,2025-02-05
thedevilkid,Farfetch'd,12.28972,102,1,Epic,2025-03-21,PokémonGen01,21/03/2025 08:24:44 PM,20:24:44,Existing,2025-02-05
palfly15,Chansey,35.86742,138,2,Epic,2025-03-21,PokémonGen01,21/03/2025 08:25:07 PM,20:25:07,NewRecord,2025-02-05
thedevilkid,Mew,4.519814,1130,3,Legendary,2025-03-21,PokémonGen01,21/03/2025 08:44:31 PM,20:44:31,New,2025-02-05
mynameisjasonn,Peacock Bass,8.642817,54,2,Uncommon,2025-03-21,Vanilla,21/03/2025 08:45:34 PM,20:45:34,Existing,2025-02-05
palfly15,Salmon - SV,70.10966,53,2,Uncommon,2025-03-21,Stardew Valley,21/03/2025 08:45:56 PM,20:45:56,Existing,2025-02-05
thedevilkid,Blue Discus - SV,9.426974,113,1,Epic,2025-03-21,Stardew Valley,21/03/2025 08:47:26 PM,20:47:26,NewRecord,2025-02-05
palfly15,Pike,0.9983537,10,1,Common,2025-03-21,Vanilla,21/03/2025 08:47:49 PM,20:47:49,Existing,2025-02-05
thedevilkid,Piranha,0.9654875,77,1,Rare,2025-03-21,Vanilla,21/03/2025 08:49:18 PM,20:49:18,Existing,2025-02-05
thedevilkid,Gummy Worms,1.049364,10,2,Common,2025-03-21,Vanilla,21/03/2025 08:51:37 PM,20:51:37,Existing,2025-02-05
mynameisjasonn,Perch,2.61433,26,1,Common,2025-03-21,Vanilla,21/03/2025 09:01:18 PM,21:01:18,Existing,2025-02-05
chattykathy,Mussel,0.1089532,11,2,Common,2025-03-21,Vanilla,21/03/2025 09:01:40 PM,21:01:40,Existing,2025-02-05
thedevilkid,Growlithe,20.63453,42,2,Uncommon,2025-03-21,PokémonGen01,21/03/2025 09:05:47 PM,21:05:47,Existing,2025-02-05
christopherclink,Henry's Shoe,2.249885,6,3,Junk,2025-03-21,Vanilla,21/03/2025 09:06:09 PM,21:06:09,Existing,2025-02-05
thedevilkid,Singing Fish,5.230246,209,2,Legendary,2025-03-21,Vanilla,21/03/2025 09:07:06 PM,21:07:06,Existing,2025-02-05
thedevilkid,Wahoo,12.166,78,1,Rare,2025-03-21,Vanilla,21/03/2025 09:09:27 PM,21:09:27,Existing,2025-02-05
thedevilkid,Albacore,45.45026,67,3,Rare,2025-03-21,Stardew Valley,21/03/2025 09:10:59 PM,21:10:59,NewRecord,2025-02-05
thedevilkid,Flounder,17.90069,53,2,Uncommon,2025-03-21,Stardew Valley,21/03/2025 09:17:03 PM,21:17:03,Existing,2025-02-05
novincent,Bellsprout,3.717815,1,1,Common,2025-03-21,PokémonGen01,21/03/2025 09:17:49 PM,21:17:49,Existing,2025-02-05
thedevilkid,Red-knobbed Starfish,0.08766283,61,1,Rare,2025-03-21,Vanilla,21/03/2025 09:20:14 PM,21:20:14,Existing,2025-02-05
palfly15,Nidorino,19.42154,80,1,Rare,2025-03-21,PokémonGen01,21/03/2025 09:22:03 PM,21:22:03,Existing,2025-02-05
thedevilkid,Gummy Worms,1.067479,11,2,Common,2025-03-21,Vanilla,21/03/2025 09:22:26 PM,21:22:26,Existing,2025-02-05
mynameisjasonn,Oddish,5.503337,1,2,Common,2025-03-21,PokémonGen01,21/03/2025 09:22:47 PM,21:22:47,Existing,2025-02-05
christopherclink,Graveler,100.7125,77,1,Rare,2025-03-21,PokémonGen01,21/03/2025 09:23:12 PM,21:23:12,Existing,2025-02-05
